"ExperimentId","GeneratedAtUtc","ScenarioId","ParameterGroup","ParameterName","Direction","ProfileId","OutputTheme","FallbackUsed","ThemeConfidence","ThemeMargin","Ice","Forest","Galaxy","Ocean","Holy","WeaponTopModule","WeaponSelectedModule","BossTopModule","BossSelectedModule","RegionTopModule","RegionSelectedModule","ThemeChangedVsBaseline","TopSlotsChangedVsBaseline"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Minus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Minus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_04","Neutral","TRUE","0.376076","0.012294","0.376076","0.363782","0.124286","0.064395","0.122309","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_06","Ocean","FALSE","0.606793","0.418165","0.09991","0.102251","0.035","0.606793","0.188629","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_07","Galaxy","FALSE","0.665976","0.459489","0.163203","0.037094","0.665976","0.065142","0.206488","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_08","Neutral","TRUE","0.461249","0.110595","0.350654","0.461249","0.014207","0.050012","0.110948","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_09","Neutral","TRUE","0.173111","0.032705","0.130808","0.005832","0.173111","0.140407","0.086506","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_10","Neutral","TRUE","0.278226","0.025247","0.278226","0.148442","0.174855","0.25298","0.245447","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionVisitRateWeight_Plus10Percent","Region behaviour-score weights","RegionVisitRateWeight","Plus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_04","Neutral","TRUE","0.376075","0.012293","0.376075","0.363782","0.124286","0.064395","0.122309","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_06","Ocean","FALSE","0.606793","0.418165","0.09991","0.102251","0.035","0.606793","0.188629","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_07","Galaxy","FALSE","0.665976","0.459489","0.163203","0.037094","0.665976","0.065142","0.206488","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_08","Neutral","TRUE","0.461274","0.110644","0.350629","0.461274","0.014207","0.050012","0.110946","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_09","Neutral","TRUE","0.173111","0.032705","0.130808","0.005832","0.173111","0.140407","0.086506","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_10","Neutral","TRUE","0.278226","0.025244","0.278226","0.14844","0.174855","0.252982","0.245448","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Minus10Percent","Region behaviour-score weights","RegionDepthWeight","Minus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_04","Neutral","TRUE","0.376073","0.012289","0.376073","0.363784","0.124286","0.064395","0.122309","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_06","Ocean","FALSE","0.606793","0.418165","0.09991","0.102251","0.035","0.606793","0.188629","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_07","Galaxy","FALSE","0.665976","0.459489","0.163203","0.037094","0.665976","0.065142","0.206488","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_08","Neutral","TRUE","0.461308","0.110714","0.350595","0.461308","0.014207","0.050012","0.110944","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_09","Neutral","TRUE","0.173111","0.032705","0.130808","0.005832","0.173111","0.140407","0.086506","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_10","Neutral","TRUE","0.278225","0.025241","0.278225","0.148435","0.174858","0.252984","0.245448","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionDepthWeight_Plus10Percent","Region behaviour-score weights","RegionDepthWeight","Plus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_04","Neutral","TRUE","0.376074","0.012291","0.376074","0.363783","0.124286","0.064395","0.122309","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_05","Neutral","TRUE","0.327744","0.097468","0.171629","0.327744","0.230276","0.105373","0.180024","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","Region_OceanRuins","Region_MonasteryRuins","FALSE","TRUE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_06","Ocean","FALSE","0.606793","0.418165","0.09991","0.102251","0.035","0.606793","0.188629","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_OceanRuins","Region_OceanRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_07","Galaxy","FALSE","0.665976","0.459489","0.163203","0.037094","0.665976","0.065142","0.206488","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_08","Neutral","TRUE","0.461292","0.110681","0.350611","0.461292","0.014207","0.050012","0.110945","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_09","Neutral","TRUE","0.283296","0.037613","0.235171","0.100646","0.283296","0.245683","0.236944","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","TRUE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_10","Neutral","TRUE","0.278225","0.025242","0.278225","0.148437","0.174857","0.252983","0.245448","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","Region_OceanRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Minus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Minus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_04","Neutral","TRUE","0.151376","0.012896","0.151376","0.138481","0.124286","0.039395","0.059826","Weapon_Sword","Weapon_Bow","Boss_StarGiant","Boss_StarGiant","","","FALSE","TRUE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_05","Neutral","TRUE","0.233309","0.113173","0.06656","0.233309","0.120135","0","0.029996","Weapon_Dagger","Weapon_Staff","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_06","Neutral","TRUE","0.156793","0.043165","0.07491","0.102251","0.035","0.156793","0.113629","Weapon_Staff","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","","","TRUE","TRUE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_07","Neutral","TRUE","0.215976","0.077774","0.138203","0.037094","0.215976","0.040142","0.106488","Weapon_Hammer","Weapon_Hammer","Boss_IceDragon","Boss_StarGiant","","","TRUE","TRUE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_08","Neutral","TRUE","0.2285","0.095097","0.133403","0.2285","0.014207","0.025012","0.048878","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","TRUE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_09","Neutral","TRUE","0.173111","0.032705","0.130808","0.005832","0.173111","0.140407","0.086506","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_10","Neutral","TRUE","0.173459","0.026084","0.173459","0.054167","0.064583","0.147375","0.095284","Weapon_Sword","Weapon_Axe","Boss_IceDragon","Boss_SeaTurtle","","","FALSE","TRUE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_11","Forest","FALSE","0.581922","0.43414","0.042463","0.581922","0.109928","0.147782","0.127011","Weapon_Dagger","Weapon_Staff","Boss_SeaTurtle","Boss_SeaTurtle","Region_ForestRuins","Region_ForestRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","RegionEligibilityThreshold_Plus10Percent","Region eligibility threshold","RegionEligibilityThreshold","Plus10Percent","Player_12","Neutral","TRUE","0.266808","0.122564","0.144244","0.266808","0.038949","0","0","Weapon_Sword","Weapon_Sword","Boss_Goblin","Boss_Goblin","","","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Player_01","Ice","FALSE","0.626139","0.438217","0.626139","0.187922","0","0.135717","0.138269","Weapon_Bow","Weapon_Bow","Boss_IceDragon","Boss_SeaTurtle","Region_SnowfieldRuins","Region_SnowfieldRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Player_02","Galaxy","FALSE","0.654759","0.480629","0.052703","0.080269","0.654759","0.17413","0.140641","Weapon_Axe","Weapon_Axe","Boss_StarGiant","Boss_StarGiant","Region_SkyRuins","Region_SkyRuins","FALSE","FALSE"
"PCG_VFX_OAT_Sensitivity_20260826_153906","2026-08-26T15:39:06.2831112Z","WeaponHalfLifeDays_Minus10Percent","Weapon recency half-life","WeaponHalfLifeDays","Minus10Percent","Player_03","Holy","FALSE","0.709055","0.560051","0.149004","0.060339","0.13866","0.090927","0.709055","Weapon_Staff","Weapon_Staff","Boss_IceDragon","Boss_AncientCultLeader","Region_MonasteryRuins","Region_MonasteryRuins","FALSE","FALSE"
